Day	Total	1	2	3	4	5	6	2P
15-6-2015	164	82	30	18	12	2	4	16
16-6-2015	177	76	42	26	4	12	2	15
17-6-2015	136	74	32	18	2	2	6	2
18-6-2015	125	56	32	20	6	4	4	3
19-6-2015	133	64	30	20	4	4	2	9
20-6-2015	187	80	54	30	2	2	4	15
21-6-2015	177	90	44	30	4	0	0	9
22-6-2015	137	60	44	16	8	4	0	5
23-6-2015	155	70	40	20	8	6	0	11
24-6-2015	162	66	54	34	2	2	0	4
25-6-2015	172	66	44	32	8	0	8	14
26-6-2015	142	66	38	20	6	4	0	8
27-6-2015	148	76	40	18	2	0	2	10
28-6-2015	141	50	38	28	6	2	2	15
29-6-2015	159	76	38	32	2	6	2	3
30-6-2015	149	68	48	18	2	2	0	11
1-7-2015	203	84	58	42	4	4	6	5
2-7-2015	183	84	68	16	2	4	4	5
3-7-2015	250	116	70	44	6	8	0	6
4-7-2015	268	116	76	48	6	6	0	16
5-7-2015	285	114	84	58	6	14	2	7
6-7-2015	208	74	76	44	4	6	0	4
7-7-2015	209	92	60	38	6	4	2	7
8-7-2015	224	96	68	44	6	2	0	8
9-7-2015	194	80	58	42	8	2	2	2
10-7-2015	241	108	86	28	6	4	6	3
11-7-2015	305	142	94	34	6	14	0	15
12-7-2015	267	124	68	62	6	0	2	5
13-7-2015	218	94	66	30	12	6	4	6
14-7-2015	199	80	48	38	16	10	4	3
15-7-2015	145	72	30	30	6	4	0	3
16-7-2015	186	86	46	38	6	6	0	4
17-7-2015	251	120	62	55	2	2	2	8
18-7-2015	218	102	64	37	8	2	0	5
19-7-2015	237	108	54	44	10	12	0	9
20-7-2015	204	90	50	44	6	6	0	8
21-7-2015	177	76	38	32	6	6	4	15
22-7-2015	164	88	30	26	6	4	0	10
23-7-2015	232	120	52	38	8	6	6	2
24-7-2015	249	112	62	46	8	6	6	9
25-7-2015	238	108	68	42	8	2	2	8
26-7-2015	261	106	74	54	6	4	2	15
27-7-2015	191	88	50	36	6	2	0	9
28-7-2015	177	90	44	34	4	0	2	3
29-7-2015	187	82	52	28	8	6	2	9
30-7-2015	199	84	56	38	6	6	6	3
31-7-2015	271	122	90	34	6	6	2	11
1-8-2015	216	96	60	38	8	6	2	6
2-8-2015	194	102	42	32	10	3	2	3
3-8-2015	188	88	50	26	8	11	2	3
4-8-2015	182	82	46	36	6	4	0	8
5-8-2015	159	70	36	40	8	0	2	3
6-8-2015	153	72	28	30	6	2	2	13
7-8-2015	227	94	70	38	10	8	2	5
8-8-2015	179	102	34	24	0	6	2	11
9-8-2015	213	110	32	44	10	8	2	7
10-8-2015	188	78	48	42	6	2	0	12
11-8-2015	189	84	38	30	6	6	4	21
12-8-2015	175	84	36	28	10	4	2	11
13-8-2015	124	56	28	22	6	4	0	8
14-8-2015	185	82	62	32	2	0	2	5
15-8-2015	184	94	32	42	8	2	0	6
16-8-2015	186	84	44	38	0	8	0	12
17-8-2015	157	74	30	22	8	8	0	15
18-8-2015	167	80	44	22	14	4	0	3
19-8-2015	161	82	30	26	16	2	0	5
20-8-2015	148	70	30	32	8	0	2	6
21-8-2015	189	78	46	32	6	6	8	13
22-8-2015	180	72	50	32	8	2	2	14
23-8-2015	183	82	44	42	8	6	0	1
24-8-2015	176	78	48	36	6	4	0	4
25-8-2015	168	80	52	18	4	2	0	12
26-8-2015	183	78	42	32	8	10	0	13
27-8-2015	160	68	58	20	4	2	2	6
28-8-2015	181	80	50	34	6	4	0	7
29-8-2015	164	68	48	32	8	2	2	4
30-8-2015	196	94	48	34	6	4	0	10
31-8-2015	170	72	42	26	10	6	2	12
1-9-2015	168	86	36	28	6	4	2	6
2-9-2015	127	64	20	20	6	4	0	13
3-9-2015	126	56	26	26	8	2	2	6
4-9-2015	167	64	50	26	4	4	6	13
5-9-2015	150	64	40	20	10	2	4	10
6-9-2015	144	60	28	26	10	4	2	14
7-9-2015	119	38	36	18	6	4	2	15
8-9-2015	103	34	36	20	6	4	0	3
9-9-2015	146	56	34	28	2	8	6	12
10-9-2015	110	48	36	14	4	4	0	4
11-9-2015	142	56	46	20	0	4	8	8
12-9-2015	142	64	42	20	6	0	4	6
13-9-2015	133	60	34	14	10	2	2	11
14-9-2015	127	52	38	28	0	2	2	5
15-9-2015	152	70	38	26	6	8	0	4
16-9-2015	118	60	28	18	4	0	2	6
17-9-2015	144	64	34	28	2	6	2	8
18-9-2015	116	46	20	34	0	4	2	10
19-9-2015	144	44	52	32	6	6	0	4
20-9-2015	167	46	50	30	6	10	4	21
21-9-2015	117	44	26	24	10	10	0	3
22-9-2015	115	60	14	30	4	2	0	5
23-9-2015	135	58	30	30	8	4	2	3
24-9-2015	126	44	48	18	10	4	0	2
25-9-2015	147	46	50	26	8	0	6	11
26-9-2015	130	52	40	28	6	2	0	2
27-9-2015	114	52	24	22	4	2	2	8
28-9-2015	121	38	42	14	2	4	4	17
29-9-2015	124	64	36	12	8	0	2	2
30-9-2015	135	52	36	24	4	4	4	11
1-10-2015	79	34	18	12	6	0	2	7
2-10-2015	50	20	18	8	0	0	2	2
3-10-2015	76	30	16	10	4	6	4	6
4-10-2015	58	24	8	10	2	6	2	6
5-10-2015	42	14	16	2	2	0	0	8
6-10-2015	42	12	14	10	2	0	0	4
7-10-2015	47	16	18	4	4	2	0	3
8-10-2015	54	10	10	8	6	2	4	14
9-10-2015	45	16	10	4	8	0	2	5
10-10-2015	39	14	4	20	0	0	0	1
11-10-2015	40	6	12	10	2	4	0	6
12-10-2015	42	10	12	0	4	2	0	14
13-10-2015	54	12	18	6	0	0	2	16
14-10-2015	41	6	4	8	4	0	2	17
15-10-2015	48	10	8	12	2	2	0	14
16-10-2015	44	10	14	6	0	0	6	8
17-10-2015	51	16	8	6	0	0	2	19
18-10-2015	45	10	8	8	0	2	0	17
19-10-2015	25	6	4	0	6	0	2	7
20-10-2015	39	10	4	4	8	4	0	9
21-10-2015	36	8	12	0	4	6	0	6
22-10-2015	50	12	6	14	4	2	0	12
23-10-2015	55	6	14	14	6	4	0	11
24-10-2015	37	8	10	6	6	2	0	5
25-10-2015	50	12	12	8	8	4	0	6
26-10-2015	54	14	12	4	8	0	6	10
27-10-2015	38	10	8	6	6	2	0	6
28-10-2015	43	12	8	4	6	0	2	11
29-10-2015	44	14	8	12	2	2	0	6
30-10-2015	43	19	4	6	4	6	4	0
31-10-2015	73	23	10	8	6	6	0	20
1-11-2015	21	4	2	2	2	0	0	11
2-11-2015	20	8	4	2	2	0	0	4
3-11-2015	19	4	2	4	4	0	0	5
4-11-2015	13	4	2	4	0	0	2	1
5-11-2015	21	0	6	0	2	4	0	9
6-11-2015	28	8	2	4	2	0	0	12
7-11-2015	13	6	0	2	2	0	0	3
8-11-2015	29	4	8	0	0	2	4	11
9-11-2015	10	4	0	0	0	0	0	6
10-11-2015	21	4	4	2	2	0	0	9
11-11-2015	28	6	2	0	4	0	0	16
12-11-2015	25	8	4	0	4	0	2	7
13-11-2015	21	2	4	2	2	2	0	9
14-11-2015	27	2	4	4	4	0	0	13
15-11-2015	26	2	4	2	0	2	2	14
16-11-2015	36	4	8	2	2	2	0	18
17-11-2015	22	2	2	2	0	2	0	14
18-11-2015	15	2	0	4	2	4	0	3
19-11-2015	19	0	4	2	2	0	0	11
20-11-2015	15	0	0	4	4	2	0	5
21-11-2015	19	0	6	2	0	0	2	9
22-11-2015	20	6	2	2	2	0	2	6
23-11-2015	26	6	4	2	0	0	2	12
24-11-2015	30	4	10	4	0	0	0	12
25-11-2015	30	4	7	0	2	2	2	13
26-11-2015	23	4	3	4	0	0	2	10
27-11-2015	13	2	0	6	2	0	0	3
28-11-2015	23	6	0	4	4	0	0	9
29-11-2015	38	6	4	0	8	0	0	20
30-11-2015	26	6	2	0	4	2	0	12
1-12-2015	13	4	0	0	2	0	2	5
2-12-2015	19	2	0	0	2	4	0	11
3-12-2015	24	2	0	0	0	0	0	22
4-12-2015	12	2	0	2	2	2	1	3
5-12-2015	10	2	0	2	0	0	1	5
6-12-2015	20	2	2	4	0	0	0	12
7-12-2015	12	2	2	0	0	0	0	8
8-12-2015	18	4	0	2	0	2	0	10
9-12-2015	11	2	2	0	0	0	0	7
10-12-2015	27	4	0	0	2	0	0	21
11-12-2015	13	0	0	2	0	2	0	9
12-12-2015	9	4	0	0	0	0	0	5
13-12-2015	25	2	2	4	0	0	0	17
14-12-2015	13	0	2	0	0	0	2	9
15-12-2015	11	2	2	2	0	0	2	3
16-12-2015	21	2	0	0	0	0	0	19
17-12-2015	10	0	0	0	0	0	2	8
18-12-2015	13	0	0	0	0	0	2	11
19-12-2015	13	2	0	2	2	2	0	5
20-12-2015	17	2	0	2	4	0	0	9
21-12-2015	15	0	8	0	0	0	0	7
22-12-2015	9	2	4	0	0	0	0	3
23-12-2015	11	0	2	2	0	0	0	7
24-12-2015	6	0	2	0	2	0	0	2
25-12-2015	20	0	0	4	0	0	2	14
26-12-2015	18	2	0	2	0	0	0	14
27-12-2015	12	2	2	0	0	0	0	8
28-12-2015	11	0	2	0	2	0	0	7
29-12-2015	11	2	2	0	0	2	0	5
30-12-2015	13	2	2	0	2	0	0	7
31-12-2015	14	6	2	0	0	0	0	6
1-1-2016	9	0	0	2	0	0	0	7
2-1-2016	9	2	0	2	2	0	0	3
3-1-2016	17	0	0	6	0	0	0	11
4-1-2016	18	2	0	2	0	0	0	14
5-1-2016	7	2	2	0	0	0	0	3
6-1-2016	19	2	0	0	2	0	0	15
7-1-2016	23	2	0	0	2	0	0	19
8-1-2016	14	4	0	0	2	0	0	8
9-1-2016	25	4	0	0	0	0	2	19
10-1-2016	15	0	2	2	2	0	0	9
11-1-2016	11	2	0	4	0	0	2	3
12-1-2016	10	2	0	0	0	0	2	6
13-1-2016	21	2	0	0	0	4	0	15
14-1-2016	18	0	4	0	0	0	0	14
15-1-2016	24	2	4	2	0	0	0	16
16-1-2016	17	4	2	0	0	0	0	11
17-1-2016	21	6	0	0	0	0	0	15
18-1-2016	10	4	6	0	0	0	0	0
19-1-2016	25	4	2	0	4	0	0	15
20-1-2016	11	2	4	2	0	0	0	3
21-1-2016	24	4	2	0	2	0	0	16
22-1-2016	18	0	2	0	0	0	2	14
23-1-2016	7	0	0	2	2	0	0	3
24-1-2016	19	2	0	2	2	0	0	13
25-1-2016	18	2	2	0	2	0	0	12
26-1-2016	7	2	0	0	0	0	0	5
27-1-2016	19	0	2	2	0	0	0	15
28-1-2016	14	2	2	0	0	0	0	10
29-1-2016	10	4	0	2	0	2	0	2
30-1-2016	12	0	4	2	0	0	0	6
31-1-2016	14	2	0	2	0	0	0	10
1-2-2016	27	12	0	6	4	4	0	1
2-2-2016	33	10	6	2	6	2	0	7
3-2-2016	31	8	4	0	2	0	4	13
4-2-2016	26	8	8	2	0	2	0	6
5-2-2016	33	4	8	12	0	0	0	9
6-2-2016	23	2	2	2	4	0	2	11
7-2-2016	25	4	4	4	8	2	0	3
8-2-2016	21	4	4	6	0	4	0	3
9-2-2016	22	4	2	4	4	2	0	6
10-2-2016	23	8	2	0	0	6	4	3
11-2-2016	24	6	4	2	2	2	2	6
12-2-2016	26	2	2	6	2	8	0	6
13-2-2016	34	4	6	2	3	6	0	13
14-2-2016	39	2	8	4	5	0	4	16
15-2-2016	23	4	2	2	2	0	0	13
16-2-2016	25	4	6	2	4	2	2	5
17-2-2016	28	2	4	2	2	2	0	16
18-2-2016	20	0	4	6	4	0	4	2
19-2-2016	14	3	0	2	2	4	0	3
20-2-2016	32	7	6	6	4	0	0	9
21-2-2016	14	2	2	0	4	0	2	4
22-2-2016	29	4	4	0	4	2	2	13
23-2-2016	35	8	4	8	2	4	2	7
24-2-2016	21	6	4	4	2	2	0	3
25-2-2016	36	12	2	4	4	0	0	14
26-2-2016	18	0	4	4	0	2	0	8
27-2-2016	33	2	6	8	6	0	0	11
28-2-2016	36	14	8	0	0	2	0	12
29-2-2016	21	6	4	4	2	2	0	3
1-3-2016	26	4	2	2	2	2	0	14
2-3-2016	27	6	8	8	0	0	2	3
3-3-2016	19	4	6	2	4	2	0	1
4-3-2016	29	4	0	4	4	2	0	15
5-3-2016	37	4	10	4	0	2	2	15
6-3-2016	28	8	6	2	0	4	0	8
7-3-2016	16	2	4	0	0	4	0	6
8-3-2016	20	6	0	0	2	0	0	12
9-3-2016	29	4	4	2	2	2	0	15
10-3-2016	34	12	12	0	2	0	2	6
11-3-2016	18	4	4	4	0	0	0	6
12-3-2016	26	2	6	2	2	0	0	14
13-3-2016	35	8	6	0	6	0	0	15
14-3-2016	25	10	4	0	4	2	0	5
15-3-2016	34	4	8	2	6	4	0	10
16-3-2016	26	6	0	6	0	4	0	10
17-3-2016	31	10	4	2	2	4	0	9
18-3-2016	31	2	8	4	2	0	0	15
19-3-2016	25	2	4	8	2	0	0	9
20-3-2016	21	4	2	4	4	0	0	7
21-3-2016	31	6	8	2	4	0	2	9
22-3-2016	12	0	2	0	6	2	0	2
23-3-2016	22	6	0	0	0	2	0	14
24-3-2016	19	3	4	2	8	0	0	2
25-3-2016	26	9	8	0	2	2	2	3
26-3-2016	29	12	6	2	2	0	0	7
27-3-2016	27	10	2	2	4	0	0	9
28-3-2016	26	6	4	2	2	0	0	12
29-3-2016	24	10	6	0	2	0	0	6
30-3-2016	25	6	0	0	0	4	4	11
31-3-2016	27	6	4	3	4	4	2	4
1-4-2016	22	8	2	3	2	4	0	3
2-4-2016	29	8	4	4	4	0	0	9
3-4-2016	26	4	6	4	4	2	0	6
4-4-2016	33	2	8	2	2	2	0	17
5-4-2016	35	2	6	4	6	0	2	15
6-4-2016	38	10	8	6	2	0	4	8
7-4-2016	32	12	2	2	0	0	4	12
8-4-2016	22	2	10	2	2	0	2	4
9-4-2016	26	8	6	0	4	2	0	6
10-4-2016	27	6	8	6	2	2	0	3
11-4-2016	31	10	4	2	2	0	2	11
12-4-2016	38	10	12	4	2	2	2	6
13-4-2016	30	6	2	8	6	2	4	2
14-4-2016	28	8	6	2	0	2	0	10
15-4-2016	46	20	4	4	4	2	0	12
16-4-2016	34	18	2	6	0	0	2	6
17-4-2016	29	10	4	0	4	2	0	9
18-4-2016	25	6	6	4	2	2	0	5
19-4-2016	22	6	6	0	4	2	0	4
20-4-2016	21	6	8	0	2	0	2	3
21-4-2016	25	8	6	2	2	0	4	3
22-4-2016	27	4	8	4	4	4	0	3
23-4-2016	40	4	10	6	8	2	0	10
24-4-2016	41	4	8	2	4	4	4	15
25-4-2016	18	4	2	0	6	0	0	6
26-4-2016	23	8	6	0	0	2	0	7
27-4-2016	26	8	8	2	2	2	0	4
28-4-2016	25	2	6	6	6	2	2	1
29-4-2016	39	10	4	4	4	2	2	13
30-4-2016	28	4	10	2	4	2	0	6
1-5-2016	74	18	22	20	2	2	2	8
2-5-2016	51	14	18	10	0	2	2	5
3-5-2016	69	22	16	14	4	6	0	7
4-5-2016	46	18	2	6	6	2	0	12
5-5-2016	60	32	8	2	10	6	0	2
6-5-2016	64	16	16	10	4	2	0	16
7-5-2016	59	20	10	8	4	4	4	9
8-5-2016	44	20	10	6	2	0	2	4
9-5-2016	65	16	10	8	12	14	2	3
10-5-2016	84	26	22	10	2	8	6	10
11-5-2016	68	24	14	2	8	8	0	12
12-5-2016	70	14	14	4	12	4	8	14
13-5-2016	67	22	12	6	2	2	0	23
14-5-2016	59	30	8	10	6	4	0	1
15-5-2016	62	30	16	4	4	4	2	2
16-5-2016	61	16	16	14	6	2	4	3
17-5-2016	49	26	10	4	2	2	2	3
18-5-2016	49	26	8	0	6	0	0	9
19-5-2016	74	14	12	10	8	6	2	22
20-5-2016	81	20	10	14	12	6	2	17
21-5-2016	69	22	18	4	10	6	0	9
22-5-2016	69	28	10	10	10	8	0	3
23-5-2016	49	24	12	6	0	4	0	3
24-5-2016	71	34	10	12	6	6	0	3
25-5-2016	58	18	14	8	4	2	2	10
26-5-2016	51	20	12	4	6	6	0	3
27-5-2016	71	24	28	14	2	0	0	3
28-5-2016	55	20	16	6	4	6	0	3
29-5-2016	53	18	12	6	2	6	2	7
30-5-2016	57	20	10	2	6	4	2	13
31-5-2016	76	26	16	8	6	14	2	4
