Day,Total,1,2,3,4,5,6,2P
24/09/2015,26,8,11,5,0,2,0,0
25/09/2015,29,12,6,5,4,0,2,0
26/09/2015,31,11,8,7,2,2,1,0
27/09/2015,24,9,10,3,1,1,0,0
28/09/2015,17,3,8,5,1,0,0,0
29/09/2015,37,19,10,5,0,2,1,0
30/09/2015,21,8,9,4,0,0,0,0
01/10/2015,14,6,3,2,2,0,1,0
02/10/2015,15,7,4,2,0,2,0,0
03/10/2015,10,5,3,0,0,2,0,0
04/10/2015,16,3,4,3,2,3,1,0
05/10/2015,8,5,0,3,0,0,0,0
06/10/2015,10,3,1,4,2,0,0,0
07/10/2015,5,2,3,0,0,0,0,0
08/10/2015,12,3,3,2,1,1,2,0
09/10/2015,8,3,4,0,1,0,0,0
10/10/2015,10,3,1,5,1,0,0,0
11/10/2015,13,5,2,2,2,2,0,0
12/10/2015,8,2,4,0,2,0,0,0
13/10/2015,4,2,1,0,1,0,0,0
14/10/2015,11,4,1,1,2,2,1,0
15/10/2015,9,3,3,2,1,0,0,0
16/10/2015,9,2,3,2,1,0,1,0
17/10/2015,11,4,3,2,0,0,2,0
18/10/2015,9,1,4,2,1,0,1,0
19/10/2015,4,2,1,0,1,0,0,0
20/10/2015,10,3,1,0,4,2,0,0
21/10/2015,14,3,4,1,3,3,0,0
22/10/2015,11,6,1,2,1,1,0,0
23/10/2015,7,1,3,3,0,0,0,0
24/10/2015,9,2,3,3,1,0,0,0
25/10/2015,10,3,2,0,2,3,0,0
26/10/2015,11,2,1,3,1,2,2,0
27/10/2015,10,2,3,2,3,0,0,0
28/10/2015,7,4,0,1,2,0,0,0
29/10/2015,8,5,0,1,1,1,0,0
30/10/2015,11,4,2,3,2,0,0,0
31/10/2015,10,3,3,1,1,1,1,0
01/11/2015,7,4,2,0,1,0,0,0
02/11/2015,3,1,1,0,0,1,0,0
03/11/2015,3,0,0,2,1,0,0,0
04/11/2015,5,1,2,2,0,0,0,0
05/11/2015,5,0,0,1,1,3,0,0
06/11/2015,2,2,0,0,0,0,0,0
07/11/2015,1,1,0,0,0,0,0,0
08/11/2015,4,1,1,1,0,0,1,0
09/11/2015,6,0,6,0,0,0,0,0
10/11/2015,1,0,0,0,0,0,1,0
11/11/2015,6,4,0,0,2,0,0,0
12/11/2015,2,1,1,0,0,0,0,0
13/11/2015,4,2,0,1,1,0,0,0
14/11/2015,4,2,1,1,0,0,0,0
15/11/2015,3,1,2,0,0,0,0,0
16/11/2015,4,2,1,0,0,1,0,0
17/11/2015,2,0,1,1,0,0,0,0
18/11/2015,4,1,1,1,1,0,0,0
19/11/2015,6,1,2,1,1,0,1,0
20/11/2015,2,1,0,0,0,1,0,0
21/11/2015,1,0,1,0,0,0,0,0
22/11/2015,6,1,3,0,1,0,1,0
23/11/2015,6,0,3,1,0,0,2,0
24/11/2015,1,1,0,0,0,0,0,0
25/11/2015,4,1,2,0,1,0,0,0
26/11/2015,3,0,0,1,0,1,1,0
27/11/2015,3,0,1,0,2,0,0,0
28/11/2015,4,0,1,2,0,1,0,0
29/11/2015,2,1,0,0,1,0,0,0
30/11/2015,8,1,1,0,4,2,0,0
01/12/2015,1,1,0,0,0,0,0,0
02/12/2015,4,1,0,0,1,2,0,0
03/12/2015,2,1,1,0,0,0,0,0
04/12/2015,2,0,0,0,1,1,0,0
05/12/2015,3,1,0,0,1,0,1,0
06/12/2015,2,0,0,2,0,0,0,0
07/12/2015,1,0,0,0,1,0,0,0
08/12/2015,3,2,0,0,0,1,0,0
09/12/2015,1,0,0,0,0,0,1,0
11/12/2015,3,1,1,0,0,1,0,0
12/12/2015,1,1,0,0,0,0,0,0
13/12/2015,1,0,0,1,0,0,0,0
14/12/2015,4,0,1,2,0,0,1,0
15/12/2015,2,0,0,1,0,0,1,0
16/12/2015,1,0,1,0,0,0,0,0
18/12/2015,2,0,1,0,0,0,1,0
19/12/2015,1,0,0,1,0,0,0,0
20/12/2015,1,0,0,0,1,0,0,0
22/12/2015,3,1,1,0,0,1,0,0
23/12/2015,3,0,1,2,0,0,0,0
24/12/2015,3,2,1,0,0,0,0,0
25/12/2015,3,1,0,2,0,0,0,0
26/12/2015,4,1,1,1,0,1,0,0
27/12/2015,2,0,0,0,0,1,1,0
28/12/2015,3,1,1,1,0,0,0,0
29/12/2015,4,2,1,0,0,1,0,0
30/12/2015,1,1,0,0,0,0,0,0
31/12/2015,3,2,1,0,0,0,0,0
01/01/2016,1,0,0,1,0,0,0,0
02/01/2016,1,0,0,0,1,0,0,0
03/01/2016,4,1,0,3,0,0,0,0
04/01/2016,1,0,1,0,0,0,0,0
05/01/2016,2,1,1,0,0,0,0,0
06/01/2016,2,1,0,0,1,0,0,0
07/01/2016,1,0,1,0,0,0,0,0
08/01/2016,4,2,1,0,1,0,0,0
09/01/2016,4,2,0,0,0,0,2,0
10/01/2016,1,0,0,0,1,0,0,0
11/01/2016,3,0,0,1,1,0,1,0
12/01/2016,2,0,0,0,1,0,1,0
13/01/2016,2,0,0,0,1,1,0,0
14/01/2016,2,0,2,0,0,0,0,0
15/01/2016,1,1,0,0,0,0,0,0
16/01/2016,1,0,0,0,0,0,1,0
17/01/2016,1,1,0,0,0,0,0,0
18/01/2016,2,0,1,1,0,0,0,0
19/01/2016,2,1,1,0,0,0,0,0
20/01/2016,3,1,1,0,0,1,0,0
23/01/2016,2,0,0,1,1,0,0,0
24/01/2016,1,0,1,0,0,0,0,0
25/01/2016,3,1,0,0,1,0,1,0
26/01/2016,1,0,1,0,0,0,0,0
27/01/2016,2,1,0,1,0,0,0,0
28/01/2016,2,1,0,1,0,0,0,0
29/01/2016,2,1,0,0,1,0,0,0
30/01/2016,1,0,0,1,0,0,0,0
01/02/2016,5,3,1,0,0,1,0,0
02/02/2016,6,1,3,0,1,1,0,0
03/02/2016,4,1,0,0,0,1,2,0
04/02/2016,6,2,3,1,0,0,0,0
05/02/2016,4,1,1,2,0,0,0,0
06/02/2016,6,1,1,1,3,0,0,0
07/02/2016,10,3,3,1,2,1,0,0
08/02/2016,8,2,3,1,2,0,0,0
09/02/2016,5,1,1,2,0,0,1,0
10/02/2016,7,5,1,0,0,1,0,0
11/02/2016,6,4,1,0,0,1,0,0
12/02/2016,5,1,0,2,0,2,0,0
13/02/2016,9,4,2,1,1,1,0,0
14/02/2016,10,0,3,2,3,0,2,0
15/02/2016,5,2,0,0,1,1,1,0
16/02/2016,9,2,4,2,1,0,0,0
17/02/2016,3,0,1,2,0,0,0,0
18/02/2016,8,3,3,0,1,1,0,0
19/02/2016,5,1,0,1,1,2,0,0
20/02/2016,4,2,1,1,0,0,0,0
21/02/2016,5,0,1,1,3,0,0,0
22/02/2016,3,1,0,0,2,0,0,0
23/02/2016,7,1,0,2,1,1,2,0
24/02/2016,7,4,0,3,0,0,0,0
25/02/2016,3,2,1,0,0,0,0,0
26/02/2016,5,3,0,1,0,1,0,0
27/02/2016,4,0,1,1,1,0,1,0
28/02/2016,5,3,2,0,0,0,0,0
29/02/2016,4,1,0,1,1,1,0,0
01/03/2016,5,2,1,0,2,0,0,0
02/03/2016,5,1,1,2,1,0,0,0
03/03/2016,7,0,3,0,3,1,0,0
04/03/2016,1,0,0,0,1,0,0,0
05/03/2016,11,3,5,1,0,1,1,0
06/03/2016,4,1,1,0,0,2,0,0
07/03/2016,8,1,3,1,0,3,0,0
08/03/2016,3,2,1,0,0,0,0,0
09/03/2016,4,1,2,1,0,0,0,0
10/03/2016,4,1,2,1,0,0,0,0
11/03/2016,5,2,2,0,0,1,0,0
12/03/2016,7,2,1,3,1,0,0,0
13/03/2016,5,1,1,0,3,0,0,0
14/03/2016,7,3,1,0,1,2,0,0
15/03/2016,3,0,1,1,0,0,1,0
16/03/2016,4,1,1,0,0,2,0,0
17/03/2016,5,3,0,0,0,1,1,0
18/03/2016,4,2,1,0,1,0,0,0
19/03/2016,6,2,1,2,0,1,0,0
20/03/2016,6,1,2,1,1,0,1,0
21/03/2016,5,2,1,0,1,0,1,0
22/03/2016,3,0,1,0,1,0,1,0
23/03/2016,5,2,0,0,3,0,0,0
24/03/2016,9,5,3,0,1,0,0,0
25/03/2016,7,1,4,0,2,0,0,0
26/03/2016,7,4,1,0,2,0,0,0
27/03/2016,8,3,3,0,1,0,1,0
28/03/2016,5,1,2,1,1,0,0,0
29/03/2016,7,3,2,0,1,1,0,0
30/03/2016,7,3,0,0,2,2,0,0
31/03/2016,7,3,3,0,0,1,0,0
01/04/2016,9,3,2,1,1,2,0,0
02/04/2016,11,0,3,2,2,2,2,0
03/04/2016,5,2,1,1,1,0,0,0
04/04/2016,5,1,2,1,0,0,1,0
05/04/2016,6,0,3,1,0,0,2,0
06/04/2016,9,3,2,2,1,1,0,0
07/04/2016,6,2,1,1,2,0,0,0
08/04/2016,2,0,1,0,0,0,1,0
09/04/2016,4,2,1,1,0,0,0,0
10/04/2016,7,1,1,1,3,1,0,0
11/04/2016,5,0,2,2,1,0,0,0
12/04/2016,8,0,4,1,1,1,1,0
13/04/2016,5,0,1,1,1,2,0,0
14/04/2016,6,2,3,1,0,0,0,0
15/04/2016,8,4,0,1,2,1,0,0
16/04/2016,5,2,0,1,2,0,0,0
17/04/2016,2,0,1,1,0,0,0,0
18/04/2016,4,0,3,1,0,0,0,0
19/04/2016,4,2,1,1,0,0,0,0
20/04/2016,8,4,3,0,0,1,0,0
21/04/2016,6,1,1,0,0,2,2,0
22/04/2016,10,2,3,2,1,2,0,0
23/04/2016,6,3,0,2,1,0,0,0
24/04/2016,7,1,2,0,1,2,1,0
25/04/2016,8,2,2,1,3,0,0,0
26/04/2016,4,1,1,1,1,0,0,0
27/04/2016,7,6,0,0,1,0,0,0
28/04/2016,10,1,3,2,3,0,1,0
29/04/2016,8,3,1,2,1,0,1,0
30/04/2016,12,3,5,0,2,2,0,0
01/05/2016,17,6,7,3,0,0,1,0
02/05/2016,9,4,2,1,0,1,1,0
03/05/2016,20,5,5,5,2,2,1,0
04/05/2016,15,7,3,2,2,1,0,0
05/05/2016,21,10,6,1,3,1,0,0
06/05/2016,12,4,3,1,2,1,1,0
07/05/2016,13,6,2,1,2,1,1,0
08/05/2016,12,4,4,3,1,0,0,0
09/05/2016,12,4,4,0,3,0,1,0
10/05/2016,19,8,3,2,3,1,2,0
11/05/2016,17,6,6,1,3,1,0,0
12/05/2016,18,7,8,0,3,0,0,0
13/05/2016,14,11,0,1,0,2,0,0
14/05/2016,15,10,2,0,2,1,0,0
15/05/2016,15,6,3,1,2,3,0,0
16/05/2016,12,3,2,4,1,1,1,0
17/05/2016,11,2,5,2,0,1,1,0
18/05/2016,8,2,2,1,3,0,0,0
19/05/2016,8,2,4,0,0,2,0,0
20/05/2016,20,5,4,3,3,3,2,0
21/05/2016,15,6,4,3,1,1,0,0
22/05/2016,17,7,0,1,4,4,1,0
23/05/2016,9,4,4,0,0,1,0,0
24/05/2016,15,6,3,1,2,2,1,0
25/05/2016,23,9,8,4,0,0,2,0
26/05/2016,10,5,1,1,1,2,0,0
27/05/2016,14,8,4,2,0,0,0,0
28/05/2016,19,5,6,2,2,3,1,0
29/05/2016,19,7,3,2,3,3,1,0
30/05/2016,15,9,1,1,2,1,1,0
31/05/2016,14,7,2,2,0,2,1,0
