Day,Total,1,2,3,4,5,6,2P
27/09/2015,15,7,7,1,0,0,0,0
28/09/2015,10,5,4,1,0,0,0,0
29/09/2015,9,6,1,2,0,0,0,0
30/09/2015,15,5,7,3,0,0,0,0
01/10/2015,7,2,3,2,0,0,0,0
02/10/2015,10,0,9,1,0,0,0,0
03/10/2015,5,3,0,2,0,0,0,0
04/10/2015,5,2,3,0,0,0,0,0
05/10/2015,1,0,1,0,0,0,0,0
07/10/2015,3,3,0,0,0,0,0,0
08/10/2015,2,1,0,1,0,0,0,0
18/10/2015,2,1,0,0,0,0,0,1
19/10/2015,1,0,1,0,0,0,0,0
22/10/2015,1,0,1,0,0,0,0,0
23/10/2015,1,1,0,0,0,0,0,0
24/10/2015,2,0,1,0,0,0,0,1
25/10/2015,2,0,2,0,0,0,0,0
27/10/2015,1,0,1,0,0,0,0,0
28/10/2015,2,0,2,0,0,0,0,0
29/10/2015,1,0,1,0,0,0,0,0
30/10/2015,1,0,1,0,0,0,0,0
31/10/2015,1,1,0,0,0,0,0,0
03/11/2015,1,1,0,0,0,0,0,0
08/11/2015,1,0,0,0,0,0,0,1
11/11/2015,1,1,0,0,0,0,0,0
16/11/2015,1,0,0,0,0,0,0,1
30/11/2015,1,0,0,0,0,0,0,1
01/12/2015,1,0,0,0,0,0,0,1
05/12/2015,1,1,0,0,0,0,0,0
08/12/2015,1,0,0,0,0,0,0,1
09/12/2015,1,0,0,0,0,0,0,1
13/12/2015,1,0,1,0,0,0,0,0
15/12/2015,1,0,0,0,0,0,0,1
18/12/2015,1,0,1,0,0,0,0,0
21/12/2015,1,0,1,0,0,0,0,0
23/12/2015,1,0,0,0,0,0,0,1
24/12/2015,1,0,0,0,0,0,0,1
28/12/2015,1,1,0,0,0,0,0,0
29/12/2015,1,1,0,0,0,0,0,0
30/12/2015,1,0,0,1,0,0,0,0
04/01/2016,1,0,0,0,0,0,0,1
10/01/2016,1,0,0,0,0,0,0,1
12/01/2016,1,0,0,0,0,0,0,1
13/01/2016,1,0,0,0,0,0,0,1
15/01/2016,1,0,1,0,0,0,0,0
17/01/2016,1,0,1,0,0,0,0,0
18/01/2016,1,1,0,0,0,0,0,0
26/01/2016,1,1,0,0,0,0,0,0
09/02/2016,1,0,1,0,0,0,0,0
10/02/2016,1,0,1,0,0,0,0,0
11/02/2016,1,1,0,0,0,0,0,0
24/02/2016,1,0,0,1,0,0,0,0
25/02/2016,1,0,0,1,0,0,0,0
27/02/2016,1,1,0,0,0,0,0,0
01/03/2016,2,2,0,0,0,0,0,0
02/03/2016,2,1,0,0,0,0,0,1
05/03/2016,2,0,0,0,0,0,0,2
06/03/2016,2,1,0,0,0,0,0,1
07/03/2016,1,0,0,0,0,0,0,1
09/03/2016,1,0,0,0,0,0,0,1
12/03/2016,1,0,0,0,0,0,0,1
14/03/2016,1,0,0,0,0,0,0,1
16/03/2016,1,0,0,0,0,0,0,1
17/03/2016,1,0,0,0,0,0,0,1
18/03/2016,1,0,0,0,0,0,0,1
28/03/2016,1,0,0,0,0,0,0,1
31/03/2016,1,1,0,0,0,0,0,0
01/04/2016,1,1,0,0,0,0,0,0
02/04/2016,1,1,0,0,0,0,0,0
03/04/2016,2,0,1,0,0,0,0,1
08/04/2016,1,0,1,0,0,0,0,0
11/04/2016,1,0,1,0,0,0,0,0
14/04/2016,1,1,0,0,0,0,0,0
15/04/2016,2,2,0,0,0,0,0,0
16/04/2016,1,0,1,0,0,0,0,0
17/04/2016,1,1,0,0,0,0,0,0
24/04/2016,1,0,1,0,0,0,0,0
26/04/2016,1,1,0,0,0,0,0,0
27/04/2016,3,1,1,0,0,0,0,1
01/05/2016,6,3,3,0,0,0,0,0
02/05/2016,3,2,1,0,0,0,0,0
03/05/2016,6,6,0,0,0,0,0,0
04/05/2016,2,1,1,0,0,0,0,0
05/05/2016,3,1,1,1,0,0,0,0
06/05/2016,6,0,3,2,0,0,0,1
07/05/2016,4,1,2,1,0,0,0,0
08/05/2016,4,1,1,2,0,0,0,0
09/05/2016,4,2,2,0,0,0,0,0
10/05/2016,6,2,3,1,0,0,0,0
11/05/2016,6,3,3,0,0,0,0,0
12/05/2016,5,2,2,1,0,0,0,0
13/05/2016,2,1,1,0,0,0,0,0
14/05/2016,5,3,2,0,0,0,0,0
16/05/2016,2,1,0,1,0,0,0,0
17/05/2016,3,0,3,0,0,0,0,0
19/05/2016,4,3,0,1,0,0,0,0
20/05/2016,4,4,0,0,0,0,0,0
21/05/2016,1,0,1,0,0,0,0,0
22/05/2016,6,1,2,3,0,0,0,0
23/05/2016,5,4,0,1,0,0,0,0
24/05/2016,4,3,0,1,0,0,0,0
25/05/2016,4,1,1,2,0,0,0,0
26/05/2016,3,2,1,0,0,0,0,0
27/05/2016,5,3,2,0,0,0,0,0
28/05/2016,7,4,2,1,0,0,0,0
29/05/2016,3,1,0,1,0,0,0,1
30/05/2016,3,2,0,1,0,0,0,0
31/05/2016,1,1,0,0,0,0,0,0
