Day	Total	1	2	3	4	5	6	2P
20-6-2015	413	192	125	67	5	3	12	9
21-6-2015	405	201	115	64	8	0	2	15
22-6-2015	341	153	113	47	17	7	0	4
23-6-2015	367	169	105	58	14	12	0	9
24-6-2015	388	171	122	85	4	5	0	1
25-6-2015	370	167	104	69	11	0	9	10
26-6-2015	352	168	102	60	10	6	0	6
27-6-2015	348	196	87	41	6	2	10	6
28-6-2015	326	126	96	69	12	2	6	15
29-6-2015	389	187	104	78	8	7	4	1
30-6-2015	335	165	108	48	4	2	0	8
1-7-2015	488	213	138	100	15	8	8	6
2-7-2015	417	202	147	47	5	8	5	3
3-7-2015	606	286	177	112	13	12	2	4
4-7-2015	624	287	199	106	9	11	0	12
5-7-2015	637	283	184	133	10	17	2	8
6-7-2015	481	185	179	96	7	9	0	5
7-7-2015	465	205	140	92	12	9	4	3
8-7-2015	500	209	159	115	9	4	0	4
9-7-2015	461	213	126	98	14	5	5	0
10-7-2015	549	229	212	75	13	9	10	1
11-7-2015	665	328	201	87	13	26	0	10
12-7-2015	627	299	165	141	7	2	5	8
13-7-2015	491	226	153	65	23	11	6	7
14-7-2015	432	191	102	85	27	20	6	1
15-7-2015	336	161	88	65	13	7	0	2
16-7-2015	422	208	113	82	11	6	0	2
17-7-2015	590	302	151	120	7	4	2	4
18-7-2015	532	251	158	97	15	6	0	5
19-7-2015	530	237	135	112	21	20	0	5
20-7-2015	466	222	120	96	8	12	2	6
21-7-2015	407	196	98	72	14	11	5	11
22-7-2015	408	216	92	71	8	10	3	8
23-7-2015	541	286	125	98	11	12	7	2
24-7-2015	614	308	151	115	13	7	12	8
25-7-2015	513	251	149	88	10	6	2	7
26-7-2015	589	256	178	120	13	11	2	9
27-7-2015	439	201	124	93	8	5	1	7
28-7-2015	405	206	107	78	7	2	4	1
29-7-2015	437	212	122	65	18	10	3	7
30-7-2015	480	215	137	88	12	15	11	2
31-7-2015	630	303	204	82	11	15	3	12
1-8-2015	493	236	142	83	12	11	5	4
2-8-2015	460	252	103	75	19	7	2	2
3-8-2015	444	218	118	69	14	19	5	1
4-8-2015	406	204	99	74	10	9	0	10
5-8-2015	345	151	90	79	15	2	3	5
6-8-2015	331	172	65	63	10	5	4	12
7-8-2015	493	206	160	89	18	14	2	4
8-8-2015	420	246	91	57	0	15	3	8
9-8-2015	488	268	86	97	19	12	2	4
10-8-2015	421	194	110	93	11	5	0	8
11-8-2015	407	191	95	74	11	11	10	15
12-8-2015	377	191	79	67	19	9	4	8
13-8-2015	282	151	65	45	8	7	0	6
14-8-2015	417	194	144	70	5	0	2	2
15-8-2015	402	208	80	92	16	3	0	3
16-8-2015	401	198	100	79	0	11	0	13
17-8-2015	328	164	65	60	14	13	0	12
18-8-2015	375	188	110	52	19	4	0	2
19-8-2015	383	214	72	62	26	4	2	3
20-8-2015	325	165	78	64	10	0	5	3
21-8-2015	403	180	109	68	14	8	11	13
22-8-2015	383	180	106	64	18	5	2	8
23-8-2015	426	184	120	92	14	15	0	1
24-8-2015	424	191	123	86	11	11	0	2
25-8-2015	384	188	127	47	8	5	0	9
26-8-2015	415	187	111	81	14	14	0	8
27-8-2015	371	165	139	46	7	5	2	7
28-8-2015	432	189	131	88	11	7	0	6
29-8-2015	382	160	125	69	15	5	4	4
30-8-2015	437	214	112	81	11	9	0	10
31-8-2015	369	173	98	54	22	12	2	8
1-9-2015	366	197	83	65	6	9	3	3
2-9-2015	269	139	56	43	13	9	1	8
3-9-2015	285	137	55	70	14	2	4	3
4-9-2015	358	149	105	65	13	8	9	9
5-9-2015	363	161	106	58	17	5	6	10
6-9-2015	292	139	61	57	15	5	5	10
7-9-2015	256	92	84	41	14	9	4	12
8-9-2015	255	101	84	50	11	5	2	2
9-9-2015	305	133	70	62	4	16	11	9
10-9-2015	262	134	74	35	9	5	0	5
11-9-2015	318	128	108	50	4	8	14	6
12-9-2015	336	155	108	46	11	0	9	7
13-9-2015	321	158	85	42	19	6	3	8
14-9-2015	283	126	73	72	0	5	2	5
15-9-2015	319	153	85	59	6	14	0	2
16-9-2015	274	131	78	44	8	0	6	7
17-9-2015	325	144	95	64	3	11	2	6
18-9-2015	266	109	58	83	0	7	5	4
19-9-2015	343	118	121	73	16	11	0	4
20-9-2015	358	119	119	72	13	14	6	15
21-9-2015	262	105	57	60	19	16	0	5
22-9-2015	265	142	41	64	6	5	0	7
23-9-2015	282	122	76	61	14	5	2	2
24-9-2015	249	89	96	42	12	9	0	1
25-9-2015	346	122	121	69	16	0	11	7
26-9-2015	304	132	87	67	11	5	1	1
27-9-2015	283	130	80	51	7	5	2	8
28-9-2015	267	100	104	38	4	5	5	11
29-9-2015	285	152	82	33	9	3	4	2
30-9-2015	277	115	85	57	5	4	4	7
1-10-2015	164	69	41	35	9	0	5	5
2-10-2015	114	49	43	15	0	2	3	2
3-10-2015	154	67	39	20	5	11	4	8
4-10-2015	111	46	22	18	5	11	5	4
5-10-2015	79	37	25	9	2	0	0	6
6-10-2015	77	21	22	24	6	0	0	4
7-10-2015	73	28	31	6	4	2	0	2
8-10-2015	97	23	20	18	9	4	10	13
9-10-2015	83	34	21	8	12	0	3	5
10-10-2015	77	28	6	41	2	0	0	0
11-10-2015	80	23	19	18	4	9	0	7
12-10-2015	70	21	27	0	9	3	0	10
13-10-2015	73	22	25	10	1	0	3	12
14-10-2015	66	15	6	18	8	3	3	13
15-10-2015	82	26	17	21	5	2	0	11
16-10-2015	82	20	30	13	1	0	11	7
17-10-2015	83	36	14	13	0	0	6	14
18-10-2015	74	19	18	16	2	3	2	14
19-10-2015	43	15	10	0	10	0	2	6
20-10-2015	72	22	9	10	17	10	0	4
21-10-2015	69	15	25	1	9	15	0	4
22-10-2015	80	28	8	24	6	5	0	9
23-10-2015	96	17	24	34	8	5	0	8
24-10-2015	67	19	19	14	9	2	0	4
25-10-2015	100	28	26	17	13	10	0	6
26-10-2015	92	28	21	9	12	2	12	8
27-10-2015	67	15	19	11	15	3	0	4
28-10-2015	74	27	18	9	10	0	2	8
29-10-2015	78	30	14	16	4	4	0	10
30-10-2015	83	36	10	15	9	8	5	0
31-10-2015	112	41	19	16	10	10	1	15
1-11-2015	32	13	6	2	4	0	0	7
2-11-2015	30	12	9	3	2	1	0	3
3-11-2015	33	7	2	11	6	0	0	7
4-11-2015	24	6	7	9	0	0	2	0
5-11-2015	32	0	8	1	4	11	0	8
6-11-2015	34	14	3	5	3	0	0	9
7-11-2015	17	9	0	3	3	0	0	2
8-11-2015	38	8	14	1	0	2	7	6
9-11-2015	16	6	7	0	0	0	0	3
10-11-2015	28	6	6	2	3	0	2	9
11-11-2015	33	13	2	0	8	0	0	10
12-11-2015	30	11	9	0	3	0	1	6
13-11-2015	28	5	4	4	4	3	1	7
14-11-2015	35	6	8	6	5	0	0	10
15-11-2015	32	5	10	4	0	2	2	9
16-11-2015	49	9	13	4	3	5	0	15
17-11-2015	23	2	4	4	0	2	0	11
18-11-2015	25	5	1	7	4	6	0	2
19-11-2015	32	2	9	6	5	0	2	8
20-11-2015	23	2	2	5	5	5	0	4
21-11-2015	24	0	10	3	0	0	3	8
22-11-2015	35	10	7	2	5	0	3	8
23-11-2015	39	7	13	4	0	0	6	9
24-11-2015	39	7	14	4	0	0	0	14
25-11-2015	39	7	14	0	5	2	3	8
26-11-2015	33	5	4	8	0	1	5	10
27-11-2015	19	2	1	8	6	0	0	2
28-11-2015	33	8	2	9	5	2	0	7
29-11-2015	42	10	5	0	11	0	0	16
30-11-2015	42	10	5	0	12	7	0	8
1-12-2015	16	9	0	0	1	0	2	4
2-12-2015	24	5	0	0	4	8	0	7
3-12-2015	22	5	1	1	0	0	0	15
4-12-2015	15	2	0	2	4	4	1	2
5-12-2015	14	4	0	2	1	0	3	4
6-12-2015	29	2	3	11	0	0	0	13
7-12-2015	15	2	4	0	2	1	0	6
8-12-2015	26	9	0	2	0	4	0	11
9-12-2015	14	2	3	1	0	0	1	7
10-12-2015	23	4	1	0	2	0	0	16
11-12-2015	17	0	1	2	0	5	0	9
12-12-2015	11	8	0	0	0	0	0	3
13-12-2015	27	2	5	7	0	0	0	13
14-12-2015	20	0	5	3	0	0	5	7
15-12-2015	17	2	4	5	0	0	4	2
16-12-2015	18	2	4	0	0	0	0	12
17-12-2015	8	2	0	0	0	0	2	4
18-12-2015	15	2	0	0	0	0	5	8
19-12-2015	15	2	0	5	3	2	0	3
20-12-2015	18	2	2	2	7	0	0	5
21-12-2015	16	0	12	0	0	0	0	4
22-12-2015	18	6	9	0	0	1	0	2
23-12-2015	19	0	5	6	0	0	0	8
24-12-2015	8	2	4	0	1	0	0	1
25-12-2015	24	2	0	10	0	0	2	10
26-12-2015	22	5	2	5	0	1	0	9
27-12-2015	14	2	3	0	0	1	2	6
28-12-2015	18	2	5	1	3	0	0	7
29-12-2015	23	8	5	1	0	5	0	4
30-12-2015	14	4	2	2	2	0	0	4
31-12-2015	20	11	5	1	0	0	0	3
1-1-2016	9	0	0	6	0	0	0	3
2-1-2016	10	2	0	3	4	0	0	1
3-1-2016	25	2	0	15	0	0	0	8
4-1-2016	22	2	1	3	0	0	0	16
5-1-2016	12	5	5	0	0	0	0	2
6-1-2016	20	5	1	0	4	0	0	10
7-1-2016	20	3	2	0	2	0	0	13
8-1-2016	23	8	2	0	5	0	0	8
9-1-2016	30	10	0	0	0	0	6	14
10-1-2016	21	0	2	3	4	0	0	12
11-1-2016	21	5	0	6	1	0	4	5
12-1-2016	10	2	0	0	2	0	4	2
13-1-2016	23	4	0	0	2	6	0	11
14-1-2016	21	0	11	0	0	0	0	10
15-1-2016	28	4	7	2	0	0	0	15
16-1-2016	18	7	2	0	0	0	2	7
17-1-2016	29	12	2	0	0	0	0	15
18-1-2016	22	10	10	1	0	0	0	1
19-1-2016	29	7	6	0	4	0	0	12
20-1-2016	16	3	9	2	0	1	0	1
21-1-2016	23	6	3	0	2	0	0	12
22-1-2016	18	0	3	0	0	0	3	12
23-1-2016	13	0	0	7	5	0	0	1
24-1-2016	20	5	1	2	2	0	0	10
25-1-2016	23	5	3	0	3	0	2	10
26-1-2016	7	3	1	0	0	0	0	3
27-1-2016	24	2	4	7	0	0	0	11
28-1-2016	18	4	5	0	0	0	0	9
29-1-2016	16	9	0	2	1	3	0	1
30-1-2016	14	0	7	3	0	0	0	4
31-1-2016	11	3	0	4	0	0	0	4
1-2-2016	44	20	2	10	4	7	0	1
2-2-2016	49	14	13	3	10	4	0	5
3-2-2016	37	14	5	0	2	0	8	8
4-2-2016	40	13	16	4	0	4	0	3
5-2-2016	46	7	13	19	0	0	0	7
6-2-2016	33	5	3	3	11	0	3	8
7-2-2016	54	12	12	9	13	5	0	3
8-2-2016	42	7	11	13	4	6	0	1
9-2-2016	35	5	6	9	5	3	1	6
10-2-2016	39	19	5	0	0	9	5	1
11-2-2016	39	16	7	3	3	4	3	3
12-2-2016	40	4	2	14	2	11	0	7
13-2-2016	56	13	11	6	5	10	0	11
14-2-2016	56	2	16	8	11	0	9	10
15-2-2016	30	9	2	4	4	1	1	9
16-2-2016	46	8	16	7	6	2	3	4
17-2-2016	34	3	7	5	3	2	0	14
18-2-2016	37	5	11	8	6	1	5	1
19-2-2016	24	5	0	6	3	8	0	2
20-2-2016	43	14	12	10	4	0	0	3
21-2-2016	24	2	4	2	10	0	2	4
22-2-2016	33	6	6	0	8	2	2	9
23-2-2016	58	14	5	13	5	8	5	8
24-2-2016	35	14	6	8	2	3	0	2
25-2-2016	47	18	4	6	6	0	0	13
26-2-2016	30	6	8	7	0	3	0	6
27-2-2016	46	3	10	11	9	0	2	11
28-2-2016	51	25	15	0	0	2	0	9
29-2-2016	36	10	6	9	4	5	0	2
1-3-2016	39	12	5	3	4	2	0	13
2-3-2016	46	10	17	15	1	0	2	1
3-3-2016	39	7	12	2	11	5	0	2
4-3-2016	31	9	0	4	6	2	0	10
5-3-2016	64	12	23	7	0	4	4	14
6-3-2016	37	13	8	2	0	10	0	4
7-3-2016	30	3	11	0	0	10	0	6
8-3-2016	26	12	2	0	3	0	0	9
9-3-2016	45	7	9	5	3	3	0	18
10-3-2016	48	21	19	1	2	0	2	3
11-3-2016	30	9	8	6	0	2	0	5
12-3-2016	40	4	9	8	4	0	0	15
13-3-2016	53	18	8	0	12	0	0	15
14-3-2016	39	18	5	0	5	6	0	5
15-3-2016	47	7	13	5	7	5	2	8
16-3-2016	33	7	2	7	0	9	0	8
17-3-2016	44	17	4	2	3	7	2	9
18-3-2016	42	8	14	5	5	0	0	10
19-3-2016	41	6	7	17	2	1	0	8
20-3-2016	34	8	6	7	6	0	2	5
21-3-2016	44	11	13	2	7	0	7	4
22-3-2016	17	0	5	0	10	2	0	0
23-3-2016	28	13	0	0	3	3	0	9
24-3-2016	44	13	12	3	15	0	0	1
25-3-2016	42	16	16	0	4	2	2	2
26-3-2016	46	23	12	3	5	0	0	3
27-3-2016	50	22	8	3	7	0	1	9
28-3-2016	37	11	9	4	4	0	0	9
29-3-2016	38	19	11	0	5	0	0	3
30-3-2016	41	16	0	0	3	9	5	8
31-3-2016	47	14	11	6	4	7	3	2
1-4-2016	49	19	5	6	4	9	2	4
2-4-2016	51	12	11	8	10	3	1	6
3-4-2016	40	8	10	7	7	2	0	6
4-4-2016	48	4	17	6	3	2	1	15
5-4-2016	49	4	14	7	8	0	6	10
6-4-2016	60	18	13	10	4	2	5	8
7-4-2016	48	20	7	4	2	0	6	9
8-4-2016	38	4	19	4	3	0	4	4
9-4-2016	33	12	10	1	4	3	0	3
10-4-2016	48	12	15	9	7	4	0	1
11-4-2016	45	14	11	6	5	0	2	7
12-4-2016	61	14	22	6	4	5	5	5
13-4-2016	49	10	4	13	9	7	6	0
14-4-2016	42	14	14	4	0	2	0	8
15-4-2016	71	33	6	8	8	5	0	11
16-4-2016	50	27	3	8	4	0	3	5
17-4-2016	38	13	7	1	5	3	0	9
18-4-2016	38	9	14	8	3	3	0	1
19-4-2016	32	11	10	2	5	2	0	2
20-4-2016	38	16	14	0	3	2	2	1
21-4-2016	39	13	9	3	2	2	9	1
22-4-2016	51	8	15	9	7	10	0	2
23-4-2016	57	10	14	10	12	2	0	9
24-4-2016	65	7	17	3	8	8	7	15
25-4-2016	35	10	7	2	13	0	0	3
26-4-2016	32	11	10	0	2	3	0	6
27-4-2016	45	20	13	2	5	2	0	3
28-4-2016	48	5	13	10	11	3	5	1
29-4-2016	62	22	6	8	7	3	4	12
30-4-2016	56	9	22	4	9	5	0	7
1-5-2016	138	40	42	40	2	3	5	6
2-5-2016	89	30	31	17	0	3	5	3
3-5-2016	142	55	31	30	7	11	2	6
4-5-2016	88	41	8	12	11	5	0	11
5-5-2016	137	77	23	8	17	9	0	3
6-5-2016	128	35	40	26	8	5	3	11
7-5-2016	116	53	20	17	10	6	7	3
8-5-2016	96	43	26	19	4	0	2	2
9-5-2016	125	48	20	14	19	18	4	2
10-5-2016	162	49	48	25	9	12	11	8
11-5-2016	128	51	35	4	18	12	0	8
12-5-2016	119	34	33	8	20	5	9	10
13-5-2016	112	53	19	16	3	4	0	17
14-5-2016	126	66	23	18	11	8	0	0
15-5-2016	127	64	30	10	9	9	3	2
16-5-2016	115	35	27	30	9	5	7	2
17-5-2016	97	52	25	7	2	5	4	2
18-5-2016	83	52	13	1	12	0	0	5
19-5-2016	114	31	26	20	8	8	3	18
20-5-2016	162	52	25	31	19	14	6	15
21-5-2016	142	59	40	11	16	11	0	5
22-5-2016	137	61	15	19	20	17	2	3
23-5-2016	92	45	27	11	0	7	0	2
24-5-2016	132	63	24	18	12	12	2	1
25-5-2016	118	46	33	19	4	2	6	8
26-5-2016	96	42	27	8	8	10	0	1
27-5-2016	135	50	56	25	2	0	0	2
28-5-2016	131	50	38	20	10	10	2	1
29-5-2016	103	40	23	13	7	13	4	3
30-5-2016	98	44	18	6	12	6	4	8
31-5-2016	142	62	29	16	6	23	4	2
